INFO 2025-12-16 11:03:03,593 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:03,729 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:03,743 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:03,743 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:03,743 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:03,903 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:03,931 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:03,932 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:03,932 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:04,074 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:04,093 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:04,093 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:04,093 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-16 11:03:04,252 log Not Found: /favicon.ico
INFO 2025-12-16 11:03:04,253 basehttp - Broken pipe from ('127.0.0.1', 49161)
INFO 2025-12-16 11:03:04,280 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:04,296 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:04,302 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:04,303 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:04,396 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:04,434 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:04,435 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:04,437 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-16 11:03:04,733 log Not Found: /favicon.ico
WARNING 2025-12-16 11:03:04,733 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-16 11:03:08,508 basehttp "POST /logout/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:08,518 basehttp "GET /login/ HTTP/1.1" 200 2645
INFO 2025-12-16 11:03:08,543 basehttp "GET /static/css/components/LoginPage.css HTTP/1.1" 304 0
INFO 2025-12-16 11:03:12,383 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:12,396 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:12,425 basehttp "GET /vendors/dashboard/ HTTP/1.1" 200 11475
INFO 2025-12-16 11:03:12,449 basehttp "GET /static/css/components/DirectPurchaseEntry.css HTTP/1.1" 200 6036
INFO 2025-12-16 11:03:12,449 basehttp "GET /static/css/components/VendorDashboard.css HTTP/1.1" 200 3643
INFO 2025-12-16 11:03:12,449 basehttp "GET /static/css/components/SupplierInwardEntry.css HTTP/1.1" 200 5733
INFO 2025-12-16 11:03:12,452 basehttp "GET /static/css/components/SubmissionHistory.css HTTP/1.1" 200 8781
INFO 2025-12-16 11:03:12,460 basehttp "GET /static/js/file_upload.js HTTP/1.1" 304 0
INFO 2025-12-16 11:03:29,628 basehttp "POST /vendors/supplier-inward/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:29,643 basehttp "GET /vendors/dashboard/ HTTP/1.1" 200 11758
INFO 2025-12-16 11:03:32,734 basehttp "POST /logout/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:32,740 basehttp "GET /login/ HTTP/1.1" 200 2645
INFO 2025-12-16 11:03:35,809 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:35,816 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:35,831 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 10046
INFO 2025-12-16 11:03:38,312 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 62368
INFO 2025-12-16 11:03:43,062 basehttp "POST /finance/approve/dbd119d5-527e-4bf8-bc65-3a849880f637/ HTTP/1.1" 302 0
INFO 2025-12-16 11:03:43,090 basehttp "GET /finance/submissions/ HTTP/1.1" 200 72170
INFO 2025-12-16 11:03:45,793 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 56559
INFO 2025-12-16 11:07:23,453 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57441
WARNING 2025-12-16 11:07:25,665 log Not Found: /favicon.ico
INFO 2025-12-16 11:07:25,919 basehttp - Broken pipe from ('127.0.0.1', 55192)
INFO 2025-12-16 11:07:27,580 basehttp "GET /finance/extraction/compare/30/ HTTP/1.1" 200 8771
INFO 2025-12-16 11:07:27,773 basehttp "GET /media/submissions/2025/12/16/doc01654420250903105443.pdf HTTP/1.1" 200 406986
INFO 2025-12-16 11:07:28,019 basehttp - Broken pipe from ('127.0.0.1', 55193)
INFO 2025-12-16 11:12:20,734 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 10046
